video_id,published_at,channel,topic,company_id,company,title,views,likes,comments,watch_time_minutes,country,sentiment_score,trend_score,funding_estimate_musd,hiring_activity_index,hashtags,popularity_growth_pct,volatility_metric,ai_summary,risk_indicator,innovation_score,adoption_score,source_reference
YT-805746,2026-02-12T09:00:00,The AI Breakdown,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,32385,1630,172,50680,United Arab Emirates,0.246,39.65,22.21,16.45,#gpuinfrastructure|#AI|#AE,5.56,12.23,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.57,59.73,https://youtube.example.com/watch?v=805746
YT-805747,2026-02-12T13:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,64404,3887,566,107755,United Arab Emirates,0.126,39.65,28.01,35.51,#gpuinfrastructure|#AI|#AE,5.56,12.23,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.57,59.73,https://youtube.example.com/watch?v=805747
YT-805748,2026-02-12T19:00:00,MLOps Weekly,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,17204,1389,151,29877,Japan,0.183,39.44,-5.38,31.15,#gpuinfrastructure|#AI|#JP,24.51,16.03,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,89.14,69.97,https://youtube.example.com/watch?v=805748
YT-805749,2026-02-12T18:00:00,MLOps Weekly,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,49300,1149,192,80006,Japan,0.283,39.44,8.29,39.46,#gpuinfrastructure|#AI|#JP,24.51,16.03,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,89.14,69.97,https://youtube.example.com/watch?v=805749
YT-805750,2026-02-13T22:00:00,MLOps Weekly,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,154569,11872,2013,162345,United Kingdom,0.269,38.85,31.16,40.86,#gpuinfrastructure|#AI|#UK,-3.36,12.14,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.23,69.78,https://youtube.example.com/watch?v=805750
YT-805751,2026-02-13T09:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,13806,555,95,16655,United Kingdom,0.235,38.85,25.37,41.93,#gpuinfrastructure|#AI|#UK,-3.36,12.14,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.23,69.78,https://youtube.example.com/watch?v=805751
YT-805752,2026-02-13T11:00:00,The AI Breakdown,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,95186,7458,769,202897,France,-0.004,38.1,18.58,41.16,#gpuinfrastructure|#AI|#FR,-9.05,12.06,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.37,64.54,https://youtube.example.com/watch?v=805752
YT-805753,2026-02-13T21:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,67089,4690,552,151118,France,-0.085,38.1,18.36,30.73,#gpuinfrastructure|#AI|#FR,-9.05,12.06,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.37,64.54,https://youtube.example.com/watch?v=805753
YT-805754,2026-02-14T14:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,50599,1460,280,89484,Japan,-0.16,38.62,24.87,31.81,#gpuinfrastructure|#AI|#JP,-2.64,12.69,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.19,67.14,https://youtube.example.com/watch?v=805754
YT-805755,2026-02-14T11:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,37708,1302,227,89738,Japan,-0.054,38.62,15.65,31.83,#gpuinfrastructure|#AI|#JP,-2.64,12.69,"Analysts note that gpu infrastructure usage patterns on Feb 14, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.19,67.14,https://youtube.example.com/watch?v=805755
YT-805756,2026-02-14T19:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,45269,2955,345,113078,France,0.075,33.2,22.23,34.43,#gpuinfrastructure|#AI|#FR,-12.86,18.47,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.72,68.06,https://youtube.example.com/watch?v=805756
YT-805757,2026-02-14T17:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,43501,3740,482,46206,France,0.349,33.2,20.2,39.84,#gpuinfrastructure|#AI|#FR,-12.86,18.47,"Analysts note that gpu infrastructure usage patterns on Feb 14, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,88.72,68.06,https://youtube.example.com/watch?v=805757
YT-805758,2026-02-16T10:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,39356,3425,602,37072,United Arab Emirates,0.493,37.07,23.93,40.29,#gpuinfrastructure|#AI|#AE,2.03,11.37,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.18,64.36,https://youtube.example.com/watch?v=805758
YT-805759,2026-02-16T01:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,26513,1088,188,48196,United Arab Emirates,0.18,37.07,18.12,29.31,#gpuinfrastructure|#AI|#AE,2.03,11.37,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.18,64.36,https://youtube.example.com/watch?v=805759
YT-805760,2026-02-18T15:00:00,The AI Breakdown,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,53006,3711,297,123804,United Kingdom,0.256,38.4,18.15,38.08,#gpuinfrastructure|#AI|#UK,-5.94,12.14,"Analysts note that gpu infrastructure usage patterns on Feb 18, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.94,71.98,https://youtube.example.com/watch?v=805760
YT-805761,2026-02-18T12:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,53887,2952,278,85871,United Kingdom,0.129,38.4,-2.51,35.63,#gpuinfrastructure|#AI|#UK,-5.94,12.14,"Analysts note that gpu infrastructure usage patterns on Feb 18, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,88.94,71.98,https://youtube.example.com/watch?v=805761
YT-805762,2026-02-19T06:00:00,Fireship,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,70456,5271,608,58224,Germany,0.343,37.07,21.75,26.29,#gpuinfrastructure|#AI|#DE,-3.82,13.0,"CoreWeave teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.29,67.26,https://youtube.example.com/watch?v=805762
YT-805763,2026-02-19T15:00:00,Two Minute Papers,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,23087,2049,261,38908,Germany,-0.1,37.07,15.26,46.23,#gpuinfrastructure|#AI|#DE,-3.82,13.0,"Analysts note that gpu infrastructure usage patterns on Feb 19, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,87.29,67.26,https://youtube.example.com/watch?v=805763
YT-805764,2026-02-20T03:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,50668,3785,348,76312,India,0.162,37.92,12.93,29.64,#gpuinfrastructure|#AI|#IN,-4.77,10.17,"Analysts note that gpu infrastructure usage patterns on Feb 20, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.82,72.61,https://youtube.example.com/watch?v=805764
YT-805765,2026-02-20T21:00:00,Two Minute Papers,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,46770,2745,493,113861,India,0.216,37.92,8.73,33.94,#gpuinfrastructure|#AI|#IN,-4.77,10.17,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.82,72.61,https://youtube.example.com/watch?v=805765
YT-805766,2026-02-20T18:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,45536,1668,174,81049,United Kingdom,0.319,36.98,10.75,34.83,#gpuinfrastructure|#AI|#UK,0.05,10.59,"Analysts note that gpu infrastructure usage patterns on Feb 20, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.28,69.21,https://youtube.example.com/watch?v=805766
YT-805767,2026-02-20T05:00:00,Two Minute Papers,GPU Infrastructure,CMP-019,CoreWeave,GPU Infrastructure market update: what CoreWeave says about 2026 demand,176474,14125,1661,172935,United Kingdom,0.105,36.98,15.3,35.75,#gpuinfrastructure|#AI|#UK,0.05,10.59,"Analysts note that gpu infrastructure usage patterns on Feb 20, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,89.28,69.21,https://youtube.example.com/watch?v=805767
YT-805768,2026-02-20T10:00:00,Fireship,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,91953,2727,400,182167,Canada,0.136,36.66,23.96,24.24,#gpuinfrastructure|#AI|#CA,9.34,13.22,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.83,64.74,https://youtube.example.com/watch?v=805768
YT-805769,2026-02-20T08:00:00,Cloud Native Bytes,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,22546,1278,208,28594,Canada,0.051,36.66,26.61,34.48,#gpuinfrastructure|#AI|#CA,9.34,13.22,"NVIDIA teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",moderate,85.83,64.74,https://youtube.example.com/watch?v=805769
YT-805770,2026-02-25T01:00:00,The AI Breakdown,GPU Infrastructure,CMP-020,Figure,GPU Infrastructure market update: what Figure says about 2026 demand,32376,1966,298,48727,United Kingdom,0.014,41.59,39.04,39.76,#gpuinfrastructure|#AI|#UK,22.39,16.83,"Figure teams are discussing how gpu infrastructure is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,86.02,64.26,https://youtube.example.com/watch?v=805770
YT-805771,2026-02-25T20:00:00,Machine Learning Street Talk,GPU Infrastructure,CMP-004,NVIDIA,GPU Infrastructure market update: what NVIDIA says about 2026 demand,104924,2499,421,263952,United Kingdom,0.157,41.59,17.75,27.94,#gpuinfrastructure|#AI|#UK,22.39,16.83,"Developers are comparing tooling choices around gpu infrastructure as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",elevated,86.02,64.26,https://youtube.example.com/watch?v=805771
