kaggle_activity_id,activity_date,competition_name,topic,company_id,company,country,kernels_created,notebook_votes,dataset_downloads,medal_rate,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
KGL-995538,2026-04-07T00:00:00,Open Model Eval,Inference Optimization,CMP-004,NVIDIA,Singapore,25,370,995,0.17,35.72,0.413,-5.5,10.38,81.17,61.95,low,"Analysts note that inference optimization usage patterns on Apr 07, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995538
KGL-995539,2025-01-21T00:00:00,Open Model Eval,AI Agents,CMP-002,Anthropic,France,51,732,1989,0.203,59.01,0.379,-3.75,10.96,99.57,71.96,low,"Analysts note that ai agents usage patterns on Jan 21, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995539
KGL-995540,2025-06-04T00:00:00,Cyber Incident Detection,Generative AI,CMP-016,Midjourney,Japan,49,733,1825,0.182,62.72,0.288,-0.93,11.15,89.97,74.25,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995540
KGL-995541,2025-07-12T00:00:00,Open Model Eval,Open Source AI,CMP-007,Hugging Face,Singapore,36,536,1429,0.198,41.86,0.213,7.17,11.75,90.1,68.89,low,"Analysts note that open source ai usage patterns on Jul 12, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995541
KGL-995542,2026-02-06T00:00:00,Agent Reasoning Benchmark,AI Agents,CMP-014,Replit,United States,71,987,2633,0.191,74.81,-0.006,3.9,7.04,92.02,71.55,low,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995542
KGL-995543,2026-01-30T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-019,CoreWeave,China,16,233,636,0.217,34.55,0.111,-13.13,11.52,91.63,59.03,low,"CoreWeave teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995543
KGL-995544,2025-05-31T00:00:00,Cyber Incident Detection,MLOps,CMP-011,Snowflake,Canada,30,419,1143,0.184,38.95,0.172,3.82,5.88,78.41,68.3,low,"Developers are comparing tooling choices around mlops as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995544
KGL-995545,2026-04-11T00:00:00,GPU Cost Forecasting,Inference Optimization,CMP-018,Mistral AI,Japan,23,335,914,0.274,33.16,0.072,-6.4,11.43,93.27,65.19,low,"Analysts note that inference optimization usage patterns on Apr 11, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995545
KGL-995546,2025-12-20T00:00:00,GPU Cost Forecasting,Generative AI,CMP-017,Stability AI,United Kingdom,39,502,1448,0.182,68.32,0.609,3.57,14.94,90.56,75.12,low,"Analysts note that generative ai usage patterns on Dec 20, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995546
KGL-995547,2025-10-29T00:00:00,Cyber Incident Detection,Generative AI,CMP-016,Midjourney,Germany,42,534,1690,0.147,64.82,0.591,-0.64,8.24,86.19,73.83,low,"Midjourney teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995547
KGL-995548,2026-04-15T00:00:00,Cyber Incident Detection,Data Engineering,CMP-026,Confluent,Singapore,23,288,859,0.146,46.95,0.306,-7.19,11.24,75.31,76.08,low,"Analysts note that data engineering usage patterns on Apr 15, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995548
KGL-995549,2025-04-29T00:00:00,GPU Cost Forecasting,MLOps,CMP-007,Hugging Face,United States,38,506,1404,0.174,37.86,0.043,8.31,7.12,78.39,73.73,low,"Analysts note that mlops usage patterns on Apr 29, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995549
KGL-995550,2026-02-14T00:00:00,Open Model Eval,MLOps,CMP-011,Snowflake,United States,28,360,999,0.187,35.31,0.327,-0.54,5.18,79.35,68.93,low,"Snowflake teams are discussing how mlops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995550
KGL-995551,2025-09-03T00:00:00,Agent Reasoning Benchmark,Open Source AI,CMP-028,LangChain,United Kingdom,53,751,2070,0.211,51.34,0.227,10.49,17.8,87.53,68.25,low,"LangChain teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995551
KGL-995552,2025-03-25T00:00:00,Open Model Eval,MLOps,CMP-017,Stability AI,Germany,21,296,744,0.186,34.47,0.389,-2.68,7.1,79.5,67.9,low,"Stability AI teams are discussing how mlops is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995552
KGL-995553,2025-12-19T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-019,CoreWeave,France,35,520,1249,0.171,35.35,0.414,-0.49,11.03,87.94,58.2,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995553
KGL-995554,2026-01-29T00:00:00,Cyber Incident Detection,Generative AI,CMP-005,Meta AI,Germany,69,928,2803,0.181,68.91,0.297,-1.55,9.02,88.88,76.92,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995554
KGL-995555,2025-05-15T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-004,NVIDIA,Germany,21,258,874,0.191,27.09,0.182,-10.57,11.32,85.55,55.81,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995555
KGL-995556,2025-10-26T00:00:00,Open Model Eval,Data Engineering,CMP-026,Confluent,India,47,653,1763,0.205,47.73,0.109,14.9,15.6,75.91,80.36,low,"Confluent teams are discussing how data engineering is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995556
KGL-995557,2026-01-06T00:00:00,GPU Cost Forecasting,Inference Optimization,CMP-004,NVIDIA,United Kingdom,52,745,2008,0.215,43.86,0.129,9.7,8.64,90.76,59.43,low,"NVIDIA teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995557
KGL-995558,2025-03-15T00:00:00,GPU Cost Forecasting,Open Source AI,CMP-007,Hugging Face,Singapore,23,276,966,0.184,35.76,0.321,-5.95,10.72,84.21,60.03,low,"Analysts note that open source ai usage patterns on Mar 15, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995558
KGL-995559,2026-02-10T00:00:00,Agent Reasoning Benchmark,Generative AI,CMP-016,Midjourney,United Kingdom,52,771,1882,0.269,67.57,-0.111,-4.54,11.74,86.4,73.17,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995559
KGL-995560,2025-08-27T00:00:00,Agent Reasoning Benchmark,Generative AI,CMP-005,Meta AI,France,53,683,2171,0.243,65.09,0.292,-3.0,8.11,86.9,73.86,low,"Developers are comparing tooling choices around generative ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995560
KGL-995561,2025-05-07T00:00:00,Agent Reasoning Benchmark,Inference Optimization,CMP-004,NVIDIA,China,28,351,1177,0.172,29.55,0.174,3.89,12.17,81.68,57.19,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995561
KGL-995562,2025-10-27T00:00:00,Cyber Incident Detection,Data Engineering,CMP-011,Snowflake,India,52,722,2034,0.261,44.31,0.179,-7.17,8.56,73.17,84.56,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995562
KGL-995563,2025-06-17T00:00:00,GPU Cost Forecasting,Data Engineering,CMP-026,Confluent,Japan,34,483,1269,0.136,41.08,0.216,4.46,8.41,75.36,82.48,low,"Developers are comparing tooling choices around data engineering as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995563
KGL-995564,2025-02-24T00:00:00,Cyber Incident Detection,MLOps,CMP-017,Stability AI,Canada,26,385,936,0.204,32.55,0.467,4.92,8.32,74.89,67.71,low,"Developers are comparing tooling choices around mlops as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995564
KGL-995565,2025-11-15T00:00:00,Startup Growth Forecasting,Inference Optimization,CMP-039,InferOptics,Singapore,22,293,854,0.182,30.94,0.325,3.15,7.81,81.13,55.88,low,"InferOptics teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995565
KGL-995566,2026-04-29T00:00:00,Cyber Incident Detection,Generative AI,CMP-003,Google DeepMind,Singapore,67,894,2612,0.247,67.51,0.121,-5.16,14.05,90.1,72.84,low,"Google DeepMind teams are discussing how generative ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://kaggle.example.com/activity/995566
