launch_id,launched_at,company_id,company,product_name,category,topic,upvotes,comments,country,trend_score,sentiment_score,popularity_growth_pct,volatility_metric,funding_estimate_musd,innovation_score,adoption_score,risk_indicator,ai_summary,source_reference
PH-953294,2025-01-18T00:00:00,CMP-015,Windsurf,Windsurf Studio,Security,Automation,213,31,United States,48.69,0.242,3.47,8.83,28.34,83.24,68.94,low,"Analysts note that automation usage patterns on Jan 18, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953294
PH-953295,2025-01-29T00:00:00,CMP-028,LangChain,LangChain Radar,Infrastructure,AI Agents,192,46,United States,48.64,0.434,-1.66,9.35,21.44,87.63,72.31,moderate,"Analysts note that ai agents usage patterns on Jan 29, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953295
PH-953296,2026-01-23T00:00:00,CMP-031,AgentForge,AgentForge Flow,AI Productivity,Enterprise AI,318,44,Singapore,58.03,0.444,-2.0,6.99,28.45,83.95,75.92,low,"Developers are comparing tooling choices around enterprise ai as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953296
PH-953297,2025-08-15T00:00:00,CMP-037,OpsFabric,OpsFabric Flow,Infrastructure,SaaS,20,2,India,32.23,-0.283,-2.99,6.86,26.23,66.61,77.08,low,"OpsFabric teams are discussing how saas is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953297
PH-953298,2025-12-30T00:00:00,CMP-031,AgentForge,AgentForge Flow,Analytics,Enterprise AI,185,25,Singapore,59.33,0.209,4.35,7.68,24.41,79.06,78.08,low,"AgentForge teams are discussing how enterprise ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953298
PH-953299,2026-03-17T00:00:00,CMP-015,Windsurf,Windsurf Flow,Infrastructure,Developer Tools,179,39,United States,53.23,0.076,-0.88,9.6,24.57,80.8,75.77,low,"Analysts note that developer tools usage patterns on Mar 17, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953299
PH-953300,2025-02-20T00:00:00,CMP-015,Windsurf,Windsurf Ops,AI Productivity,Developer Tools,94,12,United States,41.72,0.322,0.02,7.48,8.27,80.59,70.18,low,"Analysts note that developer tools usage patterns on Feb 20, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953300
PH-953301,2025-05-05T00:00:00,CMP-031,AgentForge,AgentForge Ops,Data,AI Agents,212,40,Singapore,50.08,0.07,0.9,6.33,22.62,81.5,75.31,moderate,"Analysts note that ai agents usage patterns on May 05, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953301
PH-953302,2025-01-14T00:00:00,CMP-015,Windsurf,Windsurf Radar,AI Productivity,Developer Tools,177,17,United States,48.4,0.158,4.2,8.44,28.85,83.55,72.54,low,"Analysts note that developer tools usage patterns on Jan 14, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953302
PH-953303,2025-11-27T00:00:00,CMP-038,VectorNest,VectorNest Studio,Developer Tools,Vector Databases,85,12,Canada,35.69,0.13,-1.92,9.21,18.07,80.42,60.11,low,"VectorNest teams are discussing how vector databases is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953303
PH-953304,2025-03-07T00:00:00,CMP-037,OpsFabric,OpsFabric Radar,Data,Automation,159,24,India,31.02,0.013,-0.39,7.3,24.83,67.66,80.1,low,"Analysts note that automation usage patterns on Mar 07, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953304
PH-953305,2025-08-30T00:00:00,CMP-031,AgentForge,AgentForge Radar,Security,AI Agents,139,27,Singapore,53.74,0.061,0.79,6.71,21.07,82.98,76.2,moderate,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953305
PH-953306,2025-04-25T00:00:00,CMP-014,Replit,Replit Studio,AI Productivity,Developer Tools,60,12,United States,47.7,0.184,6.79,11.83,22.64,82.72,75.06,low,"Developers are comparing tooling choices around developer tools as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953306
PH-953307,2025-07-10T00:00:00,CMP-028,LangChain,LangChain Flow,Data,AI Agents,119,23,United States,50.15,0.324,0.32,9.45,19.23,88.36,68.93,moderate,"Analysts note that ai agents usage patterns on Jul 10, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953307
PH-953308,2025-10-01T00:00:00,CMP-037,OpsFabric,OpsFabric Studio,Analytics,DevOps,91,7,India,35.97,-0.023,0.99,6.54,28.38,67.03,77.91,low,"Analysts note that devops usage patterns on Oct 01, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953308
PH-953309,2025-05-14T00:00:00,CMP-039,InferOptics,InferOptics Copilot,Analytics,Inference Optimization,155,22,United States,34.77,0.511,-2.14,10.69,28.63,91.36,64.94,low,"InferOptics teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953309
PH-953310,2025-04-28T00:00:00,CMP-039,InferOptics,InferOptics Flow,Automation,GPU Infrastructure,31,2,United States,30.91,0.103,4.18,10.5,23.89,88.29,60.11,low,"Analysts note that gpu infrastructure usage patterns on Apr 28, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953310
PH-953311,2025-05-20T00:00:00,CMP-014,Replit,Replit Copilot,Developer Tools,Developer Tools,98,24,United States,47.32,0.311,7.74,10.62,17.55,78.76,74.96,low,"Developers are comparing tooling choices around developer tools as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953311
PH-953312,2026-01-31T00:00:00,CMP-038,VectorNest,VectorNest Studio,Automation,Inference Optimization,143,17,Canada,31.8,0.218,-5.75,10.16,25.56,84.03,62.64,low,"VectorNest teams are discussing how inference optimization is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953312
PH-953313,2025-11-03T00:00:00,CMP-014,Replit,Replit Studio,Automation,AI Agents,199,36,United States,51.56,0.005,1.89,7.09,28.93,81.56,79.66,moderate,"Replit teams are discussing how ai agents is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953313
PH-953314,2025-03-12T00:00:00,CMP-028,LangChain,LangChain Flow,AI Productivity,Open Source AI,253,55,United States,46.59,0.143,3.72,10.69,22.45,88.07,69.19,low,"LangChain teams are discussing how open source ai is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953314
PH-953315,2026-01-24T00:00:00,CMP-031,AgentForge,AgentForge Ops,Analytics,AI Agents,220,29,Singapore,57.92,0.099,1.3,8.68,25.32,81.5,78.42,moderate,"Developers are comparing tooling choices around ai agents as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953315
PH-953316,2025-04-05T00:00:00,CMP-014,Replit,Replit Copilot,Automation,Developer Tools,197,32,United States,42.38,0.106,-2.11,8.15,17.23,80.55,73.13,low,"Replit teams are discussing how developer tools is moving from experimentation into production buying cycles. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953316
PH-953317,2025-08-16T00:00:00,CMP-038,VectorNest,VectorNest Flow,Developer Tools,Inference Optimization,173,23,Canada,29.74,-0.001,-7.32,10.02,40.9,83.59,60.12,low,"Developers are comparing tooling choices around inference optimization as budget owners ask for faster ROI and clearer governance. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953317
PH-953318,2025-02-02T00:00:00,CMP-015,Windsurf,Windsurf Flow,Infrastructure,AI Agents,165,40,United States,41.61,0.24,-2.0,8.78,28.49,83.77,72.44,moderate,"Analysts note that ai agents usage patterns on Feb 02, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953318
PH-953319,2025-09-24T00:00:00,CMP-038,VectorNest,VectorNest Copilot,Analytics,Vector Databases,216,26,Canada,30.6,0.058,7.87,8.63,23.85,84.06,60.71,low,"Analysts note that vector databases usage patterns on Sep 24, 2025 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953319
PH-953320,2026-04-30T00:00:00,CMP-039,InferOptics,InferOptics Flow,Infrastructure,Inference Optimization,213,41,United States,41.85,0.259,1.88,15.38,25.42,84.88,64.11,low,"Analysts note that inference optimization usage patterns on Apr 30, 2026 reflect both hype and practical deployment pressure. Demand remains healthy, but platform differentiation now depends on reliability, cost control, and measurable adoption.",https://producthunt.example.com/posts/953320
