job_id,posted_at,company,role,location,salary_usd,experience_years,skills,job_description,company_id,country,region,tech_category,hiring_index,funding_signal,sentiment_score,trend_score,popularity_growth_pct,volatility_metric,innovation_score,adoption_score,risk_indicator,source_platform
JOB-119729,2025-03-06T18:00:00,HashiCorp,Workflow Engineer,Seattle,117106.0,4,"Workflows, Python, APIs, n8n, Zapier","HashiCorp is hiring a Workflow Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting open-source contributors. Candidates should be comfortable with Workflows, Python, APIs and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,59.91,1.05,0.173,35.75,-6.03,6.9,72.17,79.31,low,LinkedIn
JOB-119730,2025-03-06T10:00:00,HashiCorp,Platform Engineer,Austin,172040.0,4,"AWS, Linux, Terraform, Observability, Kubernetes","HashiCorp is hiring a Platform Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with AWS, Linux, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,59.91,1.05,0.173,35.75,-6.03,6.9,72.17,79.31,low,LinkedIn
JOB-119731,2025-03-07T11:00:00,HashiCorp,Automation Engineer,Austin,157318.0,5,"Zapier, Python, n8n, Workflows, APIs","HashiCorp is hiring a Automation Engineer in Austin to scale automation initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting regional go-to-market launches. Candidates should be comfortable with Zapier, Python, n8n and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,52.56,1.05,0.064,34.78,-3.65,8.85,72.59,78.17,low,LinkedIn
JOB-119732,2025-03-07T20:00:00,HashiCorp,DevOps Engineer,San Francisco,128850.0,2,"Terraform, Docker, GitOps, CI/CD, Kubernetes","HashiCorp is hiring a DevOps Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting production customers. Candidates should be comfortable with Terraform, Docker, GitOps and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,52.56,1.05,0.064,34.78,-3.65,8.85,72.59,78.17,low,LinkedIn
JOB-119733,2025-03-09T18:00:00,HashiCorp,Platform Reliability Engineer,New York,125793.0,2,"Docker, GitOps, CI/CD, Kubernetes, Terraform","HashiCorp is hiring a Platform Reliability Engineer in New York to scale devops initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting production customers. Candidates should be comfortable with Docker, GitOps, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,61.72,1.05,-0.009,35.29,-0.82,6.8,69.47,77.04,low,LinkedIn
JOB-119734,2025-03-10T15:00:00,HashiCorp,Platform Engineer,New York,174701.0,7,"Kubernetes, AWS, Terraform, Linux, Observability","HashiCorp is hiring a Platform Engineer in New York to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting internal platform teams. Candidates should be comfortable with Kubernetes, AWS, Terraform and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,63.23,1.05,0.012,36.22,2.55,6.09,69.36,81.9,low,LinkedIn
JOB-119735,2025-03-10T20:00:00,HashiCorp,Workflow Engineer,Seattle,146891.0,2,"n8n, Python, Zapier, APIs, Workflows","HashiCorp is hiring a Workflow Engineer in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with n8n, Python, Zapier and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,63.23,1.05,0.012,36.22,2.55,6.09,69.36,81.9,low,LinkedIn
JOB-119736,2025-03-11T21:00:00,HashiCorp,DevOps Engineer,San Francisco,152471.0,2,"CI/CD, Terraform, Docker, Kubernetes, GitOps","HashiCorp is hiring a DevOps Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with CI/CD, Terraform, Docker and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,63.84,1.05,0.116,37.11,2.11,5.98,74.95,80.55,low,LinkedIn
JOB-119737,2025-03-11T16:00:00,HashiCorp,Automation Engineer,San Francisco,135136.0,1,"APIs, n8n, Python, Zapier, Workflows","HashiCorp is hiring a Automation Engineer in San Francisco to scale automation initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with APIs, n8n, Python and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,63.84,1.05,0.116,37.11,2.11,5.98,74.95,80.55,low,LinkedIn
JOB-119738,2025-03-12T17:00:00,HashiCorp,Cloud Architect,Seattle,151976.0,4,"Linux, Terraform, Observability, AWS, Kubernetes","HashiCorp is hiring a Cloud Architect in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting open-source contributors. Candidates should be comfortable with Linux, Terraform, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,60.47,1.05,0.065,37.45,1.73,7.53,70.48,76.93,low,LinkedIn
JOB-119739,2025-03-12T18:00:00,HashiCorp,Cloud Architect,Austin,156735.0,7,"Observability, Terraform, AWS, Kubernetes, Linux","HashiCorp is hiring a Cloud Architect in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Observability, Terraform, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,60.47,1.05,0.065,37.45,1.73,7.53,70.48,76.93,low,LinkedIn
JOB-119740,2025-03-12T14:00:00,HashiCorp,Site Reliability Engineer,Austin,153268.0,2,"Observability, Kubernetes, AWS, Terraform, Linux","HashiCorp is hiring a Site Reliability Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on cost-efficient inference while supporting internal platform teams. Candidates should be comfortable with Observability, Kubernetes, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,60.47,1.05,0.065,37.45,1.73,7.53,70.48,76.93,low,LinkedIn
JOB-119741,2025-03-13T10:00:00,HashiCorp,Site Reliability Engineer,New York,110467.0,1,"Terraform, Observability, Linux, Kubernetes, AWS","HashiCorp is hiring a Site Reliability Engineer in New York to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on global availability while supporting regional go-to-market launches. Candidates should be comfortable with Terraform, Observability, Linux and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,57.6,1.05,0.139,35.59,-5.58,7.37,71.42,78.91,low,LinkedIn
JOB-119742,2025-03-14T15:00:00,HashiCorp,Release Engineer,San Francisco,129678.0,1,"Kubernetes, GitOps, CI/CD, Terraform, Docker","HashiCorp is hiring a Release Engineer in San Francisco to scale devops initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with Kubernetes, GitOps, CI/CD and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,DevOps,63.76,1.05,0.121,35.13,-1.65,8.47,70.7,77.43,low,LinkedIn
JOB-119743,2025-03-15T13:00:00,HashiCorp,Cloud Architect,New York,144595.0,8,"Terraform, AWS, Observability, Linux, Kubernetes","HashiCorp is hiring a Cloud Architect in New York to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on secure deployment while supporting production customers. Candidates should be comfortable with Terraform, AWS, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,53.97,1.05,0.177,34.59,-0.55,5.99,70.83,79.3,low,LinkedIn
JOB-119744,2025-03-15T09:00:00,HashiCorp,Platform Engineer,San Francisco,158897.0,6,"AWS, Terraform, Linux, Kubernetes, Observability","HashiCorp is hiring a Platform Engineer in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with AWS, Terraform, Linux and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,53.97,1.05,0.177,34.59,-0.55,5.99,70.83,79.3,low,LinkedIn
JOB-119745,2025-03-15T19:00:00,HashiCorp,Solution Architect,Seattle,170997.0,7,"Zapier, APIs, n8n, Python, Workflows","HashiCorp is hiring a Solution Architect in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting regional go-to-market launches. Candidates should be comfortable with Zapier, APIs, n8n and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,53.97,1.05,0.177,34.59,-0.55,5.99,70.83,79.3,low,LinkedIn
JOB-119746,2025-03-15T16:00:00,HashiCorp,Cloud Architect,Seattle,133930.0,2,"AWS, Kubernetes, Observability, Terraform, Linux","HashiCorp is hiring a Cloud Architect in Seattle to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting internal platform teams. Candidates should be comfortable with AWS, Kubernetes, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,53.97,1.05,0.177,34.59,-0.55,5.99,70.83,79.3,low,LinkedIn
JOB-119747,2025-03-15T21:00:00,HashiCorp,Solution Architect,New York,152026.0,6,"Python, n8n, Zapier, APIs, Workflows","HashiCorp is hiring a Solution Architect in New York to scale automation initiatives across enterprise and developer workflows. The team is focused on data platform integration while supporting internal platform teams. Candidates should be comfortable with Python, n8n, Zapier and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,53.97,1.05,0.177,34.59,-0.55,5.99,70.83,79.3,low,LinkedIn
JOB-119748,2025-03-17T21:00:00,HashiCorp,Solution Architect,Seattle,148910.0,3,"n8n, APIs, Zapier, Workflows, Python","HashiCorp is hiring a Solution Architect in Seattle to scale automation initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting regional go-to-market launches. Candidates should be comfortable with n8n, APIs, Zapier and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Automation,55.99,1.05,0.055,36.32,3.62,6.23,72.83,80.42,low,LinkedIn
JOB-119749,2025-03-17T11:00:00,HashiCorp,Site Reliability Engineer,San Francisco,168472.0,5,"Terraform, Linux, Observability, AWS, Kubernetes","HashiCorp is hiring a Site Reliability Engineer in San Francisco to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on global availability while supporting internal platform teams. Candidates should be comfortable with Terraform, Linux, Observability and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,55.99,1.05,0.055,36.32,3.62,6.23,72.83,80.42,low,LinkedIn
JOB-119750,2025-03-17T16:00:00,HashiCorp,Site Reliability Engineer,Austin,141668.0,1,"Linux, Terraform, AWS, Kubernetes, Observability","HashiCorp is hiring a Site Reliability Engineer in Austin to scale cloud computing initiatives across enterprise and developer workflows. The team is focused on agent reliability while supporting production customers. Candidates should be comfortable with Linux, Terraform, AWS and cross-functional delivery in a fast-moving market.",CMP-027,United States,North America,Cloud Computing,55.99,1.05,0.055,36.32,3.62,6.23,72.83,80.42,low,LinkedIn
